id,name,name_en,name_kana,lat,lon,place_type,is_in,old_name,all_tags
2088145998,"赤禿","Akappage","あかっぱげ",34.7749652,139.3495785,locality,"","","{""name"":""赤禿"",""name:en"":""Akappage"",""name:ja"":""赤禿"",""name:ja_kana"":""あかっぱげ"",""name:ja_rm"":""Akappage"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN"",""url"":""http://oshima-gdm.jp/%E8%B5%A4%E7%A6%BF%28%E3%81%82%E3%81%8B%E3%81%A3%E3%81%B1%E3%81%92%29""}"
2088151692,"万立","","",34.7844082,139.3526354,locality,"","","{""name"":""万立"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088151892,"乳が崎","","",34.7987638,139.3609994,locality,"","","{""name"":""乳が崎"",""name:ja_rm"":""Chichigasaki"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088151893,"野田浜","","",34.7970907,139.3609329,locality,"","","{""name"":""野田浜"",""name:ja_rm"":""Nodahama"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088154339,"碁石浜","","",34.7965486,139.3663527,locality,"","","{""name"":""碁石浜"",""name:ja_rm"":""Goishihama"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088154340,"小口崎","","",34.7937692,139.3801986,locality,"","","{""name"":""小口崎"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088154341,"風早崎","","",34.7980158,139.3719374,locality,"","","{""name"":""風早崎"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088161311,"万根崎","","",34.7866851,139.4126426,locality,"","","{""name"":""万根崎"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088161538,"松崎","","",34.7813981,139.4222557,locality,"","","{""name"":""松崎"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088161539,"潮吹","","",34.781169,139.4210755,locality,"","","{""name"":""潮吹"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088162729,"行者浜","Gyoja hama (Gyoja beach)","",34.7542705,139.4404915,locality,"","","{""name"":""行者浜"",""name:en"":""Gyoja hama (Gyoja beach)"",""name:ja"":""行者浜"",""name:ja_rm"":""Gyoja hama"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088167964,"長根岬","Nagane misaki (Nagane cape)","ながねみさき",34.7403982,139.4489749,locality,"","","{""name"":""長根岬"",""name:en"":""Nagane misaki (Nagane cape)"",""name:ja"":""長根岬"",""name:ja_kana"":""ながねみさき"",""name:ja_rm"":""Nagane misaki"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2088171787,"黒崎","","",34.7154063,139.4492247,locality,"","","{""name"":""黒崎"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2090976979,"奥山砂漠","Okuyamasabaku (Okuyama desert)","おくやまさばく",34.7443587,139.4276561,locality,"","","{""name"":""奥山砂漠"",""name:en"":""Okuyamasabaku (Okuyama desert)"",""name:ja"":""奥山砂漠"",""name:ja_kana"":""おくやまさばく"",""name:ja_rm"":""Okuyamasabaku"",""place"":""locality"",""source"":""GSI/KIBAN 25000"",""source_ref"":""http://wiki.osm.org/wiki/GSI_KIBAN""}"
2128407938,"惣兵衛越し","","",34.7487316,139.3536909,locality,"","","{""name"":""惣兵衛越し"",""place"":""locality""}"
2128486783,"サンカク","","",34.7447974,139.3541263,locality,"","","{""name"":""サンカク"",""place"":""locality""}"
2128497154,"為朝の刀研ぎ場","","",34.7425558,139.3575973,locality,"","","{""name"":""為朝の刀研ぎ場"",""place"":""locality""}"
2362796467,"ひよどり沢","","",35.6739993,139.339559,locality,"","","{""name"":""ひよどり沢"",""place"":""locality""}"
2362796468,"くぬぎ平","","",35.6722713,139.3418311,locality,"","","{""name"":""くぬぎ平"",""place"":""locality""}"
2362796469,"みずき平","","",35.6736309,139.341123,locality,"","","{""name"":""みずき平"",""place"":""locality""}"
